North American dates on sale now!  ,55163,9587,2017-12-13 20:18:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @RIAA: Congratulations @taylorswift13. #reputation is 3X Platinum + RIAA’s top certified 2017 album to date! @BigMachine ,0,6870,2017-12-11 21:36:38,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @RIAA: There’s more! Look What You Made Me Do is 3X Platinum + ... Ready For It? is Platinum @taylorswift13! @BigMachine ,0,4744,2017-12-11 21:36:35,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @RIAA: #Fearless joins the RIAA 10X Diamond club! @taylorswift13! @BigMachine ,0,5246,2017-12-11 21:36:30,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @taylornation13: 🚗❤️🚨 The perfect road trip song! Watch @taylorswift13 find her “Getaway Car” breakthrough on #TaylorSwiftNOW, only from…",0,5644,2017-12-07 17:56:15,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"""...Ready For It?"" (@BloodPop ® Remix) out now -  ",50352,10953,2017-12-07 02:09:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Thank you @Edward_Enninful, Mert Alas and Marcus Piggott for your passion, spirit and contagious laughter on set. @BritishVogue #NewVogue ",77238,15797,2017-12-04 17:44:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Absolutely stunning. ,42082,8011,2017-12-02 00:11:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: ,0,10523,2017-11-30 23:32:14,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
This week has been unforgettable. I love you guys. Thanks a million 😉 ,93255,16709,2017-11-16 20:24:15,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The Making of #Delicate ✨ #reputation #TaylorSwiftNow ,45935,9482,2017-11-15 04:02:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation  ❤️ ,33117,4229,2017-11-14 21:50:38,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation  ❤️ ,31363,3906,2017-11-14 21:49:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation  ❤️ ,26857,3474,2017-11-14 21:48:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation  ❤️ ,32926,3964,2017-11-14 21:45:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation  ❤️ ,27629,3470,2017-11-14 21:43:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation  ❤️ ,31901,3817,2017-11-14 21:41:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,27497,3463,2017-11-14 21:39:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @jimmyfallon: Taylor Swift performs 'New Year's Day' from her new album Reputation #FallonTonight ,0,5115,2017-11-14 20:44:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @etnow: Taylor Swift defends her 'reputation' as a great 'SNL' musical guest with 2 epic performances.  ,0,3756,2017-11-13 01:09:15,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @people: Taylor Swift Takes SNL Stage with Snake-Shaped Mic In Hand — then Goes Acoustic ,0,3079,2017-11-13 01:08:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @Metro_Ents: Taylor Swift slays the first live performances of the Reputation era on #SNL ,0,2820,2017-11-13 01:07:39,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @usweekly: Taylor Swift slays on 'SNL' and Tiffany Haddish makes history: see the best moments ,0,2518,2017-11-13 01:02:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @InStyle: Watch Taylor Swift crush her performances from last night's SNL. ,0,3159,2017-11-13 00:59:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Tonight.

📷: Mary Ellen Matthews ",95663,23282,2017-11-11 21:40:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"My cousins in St. Louis sent this to me. I LOVE YOU @LauraKHettiger
",30815,5230,2017-11-11 20:42:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,31689,4412,2017-11-11 20:19:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,27625,3969,2017-11-11 20:17:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,25965,3665,2017-11-11 20:14:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,28154,3957,2017-11-11 20:13:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,27289,3767,2017-11-11 20:11:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,27997,4075,2017-11-11 19:39:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,27189,3946,2017-11-11 19:37:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,28287,4053,2017-11-11 19:34:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,26303,3809,2017-11-11 19:31:31,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,25589,3752,2017-11-11 19:30:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,35980,5180,2017-11-11 19:07:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,29865,4487,2017-11-11 19:03:27,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,27108,4131,2017-11-11 19:01:27,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,36688,5411,2017-11-11 18:57:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputaylurking #reputation ❤️ ,36260,5607,2017-11-11 18:55:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @latimes: Taylor Swift's talent remains intact on ""Reputation,"" her most focused, most cohesive album yet  ",0,7059,2017-11-10 06:13:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#reputation is out now. Let the games begin.  ,110279,39018,2017-11-10 04:23:55,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: Get an exclusive first listen of ‘New Year’s Day’ at 9:29p ET tonight on @ABC and hang with us as we countdown to #repu…,0,7558,2017-11-10 02:11:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Waiting for #reputation like...

 ",94829,26569,2017-11-09 19:34:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
ABC tonight during Scandal #reputation #TGIT ,40492,9368,2017-11-09 18:20:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
In NYC for SNL rehearsals. I️ LOVE YOU @littlebigtown and CMAs. ,91422,18637,2017-11-09 02:27:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @GMA: CMA Awards Song of the Year: ""Better Man"" - @taylorswift13 

@CountryMusic #cmaawards2017 #CMAawards ",0,6943,2017-11-09 02:25:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Two days until #reputation. 
 ",53024,12848,2017-11-09 00:58:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Three new behind-the-scenes videos available now.

Only on @AppleMusic:  ",32652,6907,2017-11-08 19:08:38,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @courtneyforce: Let the games begin! Running a @taylorswift13 FunnyCar w/ @AdvanceAuto &amp; @BigMachine at @NHRA Finals! Taylors #reputatio…,0,4128,2017-11-08 16:17:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Forgot to show the back of the Target magazines 😂 on Friday you can get your hands on this quality reading material.  ,72820,17739,2017-11-08 15:04:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"3 days until #reputation. 

 ",64946,20317,2017-11-08 03:37:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Two unique magazines. Poetry, paintings, lyrics &amp; polaroids.
Available Friday:  ",50666,12929,2017-11-07 19:57:47,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Inside the reputation Secret Sessions - ,46635,11277,2017-11-07 13:43:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The #CallItWhatYouWant lyric video is out now! Watch it here: ,53472,14123,2017-11-03 12:00:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"“Call It What You Want” available now. @applemusic
Pre-order #reputation:  ",90079,30309,2017-11-03 04:26:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Call It What You Want. Midnight Eastern. ,153256,42509,2017-11-02 12:29:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @ATT: ⏰ The Making of a Song premieres 11/13 on @DIRECTVNOW, only from AT&amp;T!  #TaylorSwiftNOW ",0,8007,2017-11-01 15:19:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#ReadyForItMusicVideo ,95905,32219,2017-10-27 04:03:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
There are no words to express the helplessness and sorrow my broken heart feels for the victims in Vegas and their families.,283527,54408,2017-10-02 14:44:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
,66049,17635,2017-09-29 14:36:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @RollingStone: All 115 of Taylor Swift's songs, ranked  ",0,8995,2017-09-22 20:50:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @TheEllenShow: #LookWhatYouMadeMeDo @TaylorSwift13 ,0,30510,2017-09-22 20:48:38,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
😍😍😍 ,52245,10775,2017-09-22 20:46:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Some real tough questions I had for Olivia. ,129500,33744,2017-09-07 15:11:59,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Such a taxing day when they're like 'eat some cookie dough' and you're like 'ok I'll make this sacrifice for my art'  ,80337,21065,2017-09-07 15:11:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
A second glance into #reputation...ready for it?  ,109234,34294,2017-09-03 12:05:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The #LWYMMDvideo is out now - ,130874,44986,2017-08-28 02:42:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Official #LWYMMDvideo world premiere. 
Sunday 8/27 at the @vmas ",147448,48861,2017-08-25 11:57:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"New single #LookWhatYouMadeMeDo out now. Pre-order #reputation:  

Merch &amp; ticket info at  ",155932,59454,2017-08-25 03:32:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
,356702,143945,2017-08-23 16:49:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
,162373,49382,2017-08-23 14:02:23,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
,147619,44723,2017-08-22 15:02:19,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
,203076,67795,2017-08-21 15:00:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
